headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id
Analysis: Corruption Scandal Complicates Turkish Rate Policy as Lira Slides,Business Day,[],1314,A corruption scandal shaking Turkey's government may delay for many more months a tightening of monetary policy that would stabilize inflation and stop the lira from plumbing record lows.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-turkey-corruption-rates.html,,2014-01-06,News,52cab6da38f0d86071e858fa
French Shoppers to Seek Winter Bargains Amid Economic Gloom- Poll,Business Day,[],286,"Around three quarters of French shoppers plan to participate in winter sales starting on Wednesday, a poll showed, spending roughly the same as last year as they seek out bargains against a gloomy economic backdrop.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-france-retail.html,,2014-01-06,News,52cab84138f0d86071e858fd
U.S. Private Sector Activity Growth Slows Slightly in December: Markit,Business Day,[],251,"U.S. private sector economic activity growth slowed slightly in December, with the services sector reading also edging lower, an industry report showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-usa-economy-pmi-markit.html,,2014-01-06,News,52caba6638f0d86071e85903
Ireland to Test Markets With First Post-Bailout Bond,Business Day,[],401,"Ireland is to test international bond markets for the first time since exiting its EU/IMF bailout with a new syndicated 10-year bond, the country's debt agency said on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-ireland-debt.html,,2014-01-06,News,52cac21f38f0d86071e85910
South Sudan Requests Talks With Sudan on Joint Force to Protect Oil Fields-Minister,World,[],89,"South Sudan has requested talks with Sudan on deploying a joint force to secure oil fields in the south, Sudan's Foreign Minister Ali Karti told reporters on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/world/africa/06reuters-southsudan-unrest-sudan.html,,2014-01-06,News,52cac39038f0d86071e85913
U.S. Factory Orders Rebound 1.8 Percent in November,Business Day,[],330,"New orders for U.S. factory goods rebounded in November, adding to signs of strong momentum in the economy in late 2013.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-usa-economy-factory.html,,2014-01-06,News,52cac7bc38f0d86071e8591e
"U.S. Services Sector Slows in December, Factory Orders Rise",Business Day,[],273,"Two measures of activity in the U.S. services sector showed slower growth in December, pointing to an economy that continues to expand at a modest pace, while factory orders rose in November.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-usa-economy.html,,2014-01-06,News,52cad74a38f0d86071e85941
"Libya Says Aims to Run Economy, Banking System on Islamic Lines",Business Day,[],473,"Libya will transform its banking and economic system to comply fully with Islamic law that bans interest payments, the economy minister and other officials said on Monday, but they gave scant details on how the plans would be implemented.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-libya-islamic-banks.html,,2014-01-06,News,52cae27138f0d86264f601cb
Latvia's President Nominates Laimdota Straujuma to Be New PM,World,[],338,Long-time civil servant Laimdota Straujuma was nominated on Monday to become Latvia's first female prime minister and said the Baltic state would continue tight fiscal policies leading up to parliamentary elections in October if her cabinet was...,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/world/asia/06reuters-latvia-pm.html,,2014-01-06,News,52cae97b38f0d86264f601dc
Congress Begins New Year as Showdown on Jobless Benefits Looms,U.S.,[],719,The U.S. Congress on Monday began what promises to be another combative year by bracing for a showdown over a White House-backed bill to renew unemployment benefits for 1.3 million Americans.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/us/politics/06reuters-usa-congress.html,,2014-01-06,News,52cb0ec838f0d86264f60252
U.S. Health Spending Rose 3.7 Percent in 2012 as Economy Dragged,U.S.,[],592,"U.S. healthcare spending rose 3.7 percent in 2012 to $2.8 trillion, the fourth year in a row in this range as the slow economic recovery tempered private insurance use, drug prices fell and the government held back payment increases for doctors, the...",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/us/politics/06reuters-usa-healthcare-spending.html,,2014-01-06,News,52cb1c2138f0d86264f6027b
Analysis: Cash Crunch Signals Policy Dilemma for China's Reformist Central Bank,Business Day,[],1217,"China's central bank looks set to risk another cash crunch at the end of January, barely a month after the last market squeeze, as policymakers press ahead with a crackdown on shadow financing and other risky bank lending.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-china-economy-policy-analysis.html,,2014-01-06,News,52cb1eea38f0d86264f60284
Gunmen Kill 30 in Central Nigerian Village Attack,World,[],200,"Gunmen killed 30 people in a village in central Nigeria on Monday, officials said, in a religiously-mixed region with a long history of ethnic and communal violence.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/world/africa/06reuters-nigeria-violence.html,,2014-01-06,News,52cb25f138f0d86264f602a7
"Optimism High Around Globe for Better 2014, Poll Says",World,[],472,"Most people around the world are optimistic that 2014 will be better than last year and that the global economy will be stronger, according to a poll.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/world/06reuters-poll-sentiment.html,,2014-01-06,News,52cb31e938f0d86264f602cc
Stocks slip in wait for economy to catch up,Multimedia/Photos,[],37,Summary: Stocks ease after services sector growth slows for second month; Weather forces JetBlue to cancel flights until Tuesday; Twitter rating cut by Morgan Stanley; Congress returns to fight over emergency jobless aid.  Conway G. Gittens reports.,Reuters,[],http://www.nytimes.com/video/multimedia/100000002635558/stocks-slip-in-wait-for-economy-to-catch-up.html,Multimedia/Photos,2014-01-06,Video,52cb31e938f0d86264f602cb
Factbox: Five Facts About Next U.S. Fed Chief Yellen,U.S.,[],331,Janet Yellen was confirmed by the U.S. Senate on Monday to become the next chair of the Federal Reserve. She will succeed Ben Bernanke when his term expires on January 31.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/us/06reuters-usa-fed-yellen-facts-factbox.html,,2014-01-06,News,52cb3b1f38f0d86264f602f0
Factbox: Policy Challenges Loom as Yellen Prepares to Lead Fed,Business Day,[],721,"Janet Yellen, who was confirmed by the U.S. Senate on Monday to succeed Ben Bernanke as chair of the Federal Reserve, will take the helm of the world's most influential central bank as it attempts to finally move on from an era of economic crisis.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-usa-fed-yellen-challenges-factbox.html,,2014-01-06,News,52cb3b2438f0d86264f602f2
"Factbox: Yellen on Rates, Regulation, Communication Revolution",Business Day,[],926,Janet Yellen was confirmed by the U.S. Senate on Monday to become the next chair of the Federal Reserve as it begins to map its way out of its unconventional monetary policy.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-usa-fed-yellen-views-factbox.html,,2014-01-06,News,52cb3b1f38f0d86264f602ee
Senate Delays Vote on Jobless Bill Until Tuesday,U.S.,[],581,"With many lawmakers unable to get to Washington because of record freezing temperatures, the U.S. Senate abruptly postponed until Tuesday a vote on a White House-backed bill to extend jobless benefits for 1.3 million Americans.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/us/politics/06reuters-usa-congress-jobs.html,,2014-01-06,News,52cb3ddb38f0d86264f602fb
UK Firms Report Strong Growth in Fourth Quarter-BCC Survey,Business Day,[],374,"British businesses reported strong growth and rising confidence in the fourth quarter of 2013, suggesting the country's economic recovery will pick up speed, a survey showed on Tuesday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-britain-bcc.html,,2014-01-06,News,52cb442d38f0d86264f60310
Yellen Punches Through 'Glass Ceiling' at U.S. Fed,Business Day,[],543,Janet Yellen - a skilled economist who likes to hike and cook - made history on Monday as the U.S. Senate confirmed her to be the first woman to lead the Federal Reserve in its 100-year history.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-yellen-fed.html,,2014-01-06,News,52cb4cbe38f0d86264f6031f
Yellen Punches Through 'Glass Ceiling' at U.S. Fed,Business Day,[],543,Janet Yellen - a skilled economist who likes to hike and cook - made history on Monday as the U.S. Senate confirmed her to be the first woman to lead the Federal Reserve in its 100-year history.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-yellen-punches-through-glass-ceiling-at-us-f.html,,2014-01-06,News,52cb4d5138f0d86264f60320
Yellen Punches Through 'Glass Ceiling' at Fed,Business Day,[],650,Janet Yellen -- a skilled economist and gifted communicator who likes to hike and cook -- made history on Monday as the U.S. Senate confirmed her to be the first woman to lead the Federal Reserve in its 100-year history.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/business/06reuters-usa-fed-yellen-ceiling.html,,2014-01-06,News,52cb5cca38f0d86264f6033d
NZ's Selection Consistency Hints at World Cup Squad,Sports,[],586,New Zealand's planning for next year's World Cup further crystallised on Tuesday with the decision to maintain 12 of their one-day side for their two Twenty20 matches against West Indies.,Reuters,[],http://www.nytimes.com/reuters/2014/01/06/sports/cricket/06reuters-cricket-zealand.html,,2014-01-06,News,52cb7d2238f0d86264f60395
"Record Freeze Extends to Eastern United States, at Least Nine Dead",U.S.,[],1043,"A deadly blast of arctic air shattered decades-old temperature records as it enveloped the eastern United States on Tuesday, snarling air, road and rail travel, driving energy prices higher and overwhelming shelters for homeless people.",Reuters,[],http://www.nytimes.com/reuters/2014/01/07/us/07reuters-usa-weather.html,,2014-01-07,News,52cb95c138f0d86264f603bf
"Turkish Graft Scandal Deepens With More Arrests, Police Dismissals",Business Day,[],834,"Turkish Prime Minister Tayyip Erdogan's government purged hundreds of police officers overnight, media said, as part of a crackdown on a rival he accuses of trying to usurp state power by tarring him with a specious corruption investigation.",Reuters,[],http://www.nytimes.com/reuters/2014/01/07/business/07reuters-turkey-corruption.html,,2014-01-07,News,52cbaad738f0d86264f603e5
UK Firms Report Strong Growth in Fourth Quarter-BCC Survey,Business Day,[],374,"British businesses reported strong growth and rising confidence in the fourth quarter of 2013, suggesting the country's economic recovery will pick up speed, a survey showed on Tuesday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/07/business/07reuters-britain-bcc.html,,2014-01-07,News,52cbb12838f0d86264f603ea
Altice Plans &#163;623 Million Share Sale as European Cable Sector Booms,Business Day,[],733,"Altice, which owns French and Belgian cable companies and mobile operations in Israel, plans to list its shares on Amsterdam's NYSE Euronext with the aim of raising 750 million euros (&#163;623.36 million) to cut debt.",Reuters,[],http://www.nytimes.com/reuters/2014/01/07/business/07reuters-altice.html,,2014-01-07,News,52cbbddf38f0d86264f60403
German Unemployment Falls Unexpectedly in December,Business Day,[],435,"German unemployment unexpectedly fell in December on a seasonally adjusted basis, the first drop since July, the Labour Office said on Tuesday, bolstering hopes that domestic consumption could lift growth in Europe's biggest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/07/business/07reuters-germany-unemployment.html,,2014-01-07,News,52cbc59438f0d86264f6040b
